settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,163.94,165.46,1.52,Battery_1,hold,0.0,10.0,2.0
2,163.8,158.6,-5.2,Battery_1,hold,0.0,10.0,2.0
3,106.89,110.64,3.75,Battery_1,charge,3.0,16.8,3.35
4,113.6,118.3,4.7,Battery_1,charge,3.0,23.5,4.7
5,111.89,102.13,-9.76,Battery_1,charge,3.0,30.2,6.05
6,114.01,107.5,-6.51,Battery_1,charge,3.0,37.0,7.4
7,115.29,115.93,0.64,Battery_1,charge,3.0,43.8,8.75
8,112.72,111.14,-1.58,Battery_1,charge,3.0,50.5,10.1
9,112.74,112.66,-0.08,Battery_1,charge,3.0,57.2,11.45
10,101.49,97.22,-4.27,Battery_1,charge,3.0,64.0,12.8
11,110.69,115.09,4.4,Battery_1,charge,3.0,70.8,14.15
12,143.38,147.27,3.89,Battery_1,charge,3.0,77.5,15.5
13,131.29,131.62,0.33,Battery_1,charge,3.0,84.2,16.85
14,165.86,171.5,5.64,Battery_1,hold,0.0,84.2,16.85
15,163.84,166.18,2.34,Battery_1,hold,0.0,84.2,16.85
16,178.16,173.86,-4.3,Battery_1,hold,0.0,84.2,16.85
17,180.15,181.99,1.84,Battery_1,hold,0.0,84.2,16.85
18,177.87,173.08,-4.79,Battery_1,hold,0.0,84.2,16.85
19,179.12,183.51,4.39,Battery_1,hold,0.0,84.2,16.85
20,169.55,169.3,-0.25,Battery_1,hold,0.0,84.2,16.85
21,175.43,174.51,-0.92,Battery_1,hold,0.0,84.2,16.85
22,171.72,168.32,-3.4,Battery_1,hold,0.0,84.2,16.85
23,163.67,169.78,6.11,Battery_1,hold,0.0,84.2,16.85
24,167.06,166.29,-0.77,Battery_1,hold,0.0,84.2,16.85
25,173.63,171.49,-2.14,Battery_1,hold,0.0,84.2,16.85
26,174.42,172.66,-1.76,Battery_1,hold,0.0,84.2,16.85
27,177.35,180.01,2.66,Battery_1,hold,0.0,84.2,16.85
28,169.24,171.07,1.83,Battery_1,hold,0.0,84.2,16.85
29,161.51,163.57,2.06,Battery_1,hold,0.0,84.2,16.85
30,152.79,154.94,2.15,Battery_1,hold,0.0,84.2,16.85
31,150.74,161.45,10.71,Battery_1,hold,0.0,84.2,16.85
32,152.18,150.15,-2.03,Battery_1,charge,0.33,85.0,17.0
33,166.06,163.5,-2.56,Battery_1,hold,0.0,85.0,17.0
34,192.24,188.17,-4.07,Battery_1,discharge,3.0,76.7,15.33
35,207.52,210.6,3.08,Battery_1,discharge,3.0,68.3,13.67
36,214.88,220.52,5.64,Battery_1,discharge,3.0,60.0,12.0
37,211.08,210.51,-0.57,Battery_1,discharge,3.0,51.7,10.33
38,214.09,209.89,-4.2,Battery_1,discharge,3.0,43.3,8.67
39,197.61,193.49,-4.12,Battery_1,discharge,3.0,35.0,7.0
40,197.94,201.19,3.25,Battery_1,discharge,3.0,26.7,5.33
41,199.46,203.18,3.72,Battery_1,discharge,3.0,18.3,3.67
42,194.18,196.9,2.72,Battery_1,discharge,3.0,10.0,2.0
43,188.12,184.79,-3.33,Battery_1,hold,0.0,10.0,2.0
44,171.05,172.21,1.16,Battery_1,hold,0.0,10.0,2.0
45,156.49,157.07,0.58,Battery_1,hold,0.0,10.0,2.0
46,149.25,150.34,1.09,Battery_1,hold,0.0,10.0,2.0
47,168.49,172.85,4.36,Battery_1,hold,0.0,10.0,2.0
48,161.58,162.7,1.12,Battery_1,hold,0.0,10.0,2.0
1,163.94,165.46,1.52,Battery_2,hold,0.0,10.0,10.0
2,163.8,158.6,-5.2,Battery_2,hold,0.0,10.0,10.0
3,106.89,110.64,3.75,Battery_2,charge,5.0,12.2,12.25
4,113.6,118.3,4.7,Battery_2,charge,5.0,14.5,14.5
5,111.89,102.13,-9.76,Battery_2,charge,5.0,16.8,16.75
6,114.01,107.5,-6.51,Battery_2,charge,5.0,19.0,19.0
7,115.29,115.93,0.64,Battery_2,charge,5.0,21.2,21.25
8,112.72,111.14,-1.58,Battery_2,charge,5.0,23.5,23.5
9,112.74,112.66,-0.08,Battery_2,charge,5.0,25.8,25.75
10,101.49,97.22,-4.27,Battery_2,charge,5.0,28.0,28.0
11,110.69,115.09,4.4,Battery_2,charge,5.0,30.2,30.25
12,143.38,147.27,3.89,Battery_2,charge,5.0,32.5,32.5
13,131.29,131.62,0.33,Battery_2,charge,5.0,34.8,34.75
