settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,111.4,112.92,1.52,Battery_1,charge,3.0,16.8,3.35
2,109.59,104.39,-5.2,Battery_1,charge,3.0,23.5,4.7
3,143.65,147.4,3.75,Battery_1,hold,0.0,23.5,4.7
4,144.84,149.54,4.7,Battery_1,hold,0.0,23.5,4.7
5,149.63,139.87,-9.76,Battery_1,hold,0.0,23.5,4.7
6,139.21,132.7,-6.51,Battery_1,charge,3.0,30.2,6.05
7,123.25,123.89,0.64,Battery_1,charge,3.0,37.0,7.4
8,111.04,109.46,-1.58,Battery_1,charge,3.0,43.8,8.75
9,129.26,129.18,-0.08,Battery_1,charge,3.0,50.5,10.1
10,135.33,131.06,-4.27,Battery_1,charge,3.0,57.2,11.45
11,148.73,153.13,4.4,Battery_1,hold,0.0,57.2,11.45
12,152.39,156.28,3.89,Battery_1,hold,0.0,57.2,11.45
13,168.35,168.68,0.33,Battery_1,discharge,3.0,48.9,9.78
14,180.08,185.72,5.64,Battery_1,discharge,3.0,40.6,8.12
15,180.86,183.2,2.34,Battery_1,discharge,3.0,32.2,6.45
16,189.17,184.87,-4.3,Battery_1,discharge,3.0,23.9,4.78
17,153.38,155.22,1.84,Battery_1,hold,0.0,23.9,4.78
18,164.38,159.59,-4.79,Battery_1,hold,0.0,23.9,4.78
19,159.25,163.64,4.39,Battery_1,hold,0.0,23.9,4.78
20,160.71,160.46,-0.25,Battery_1,hold,0.0,23.9,4.78
21,168.21,167.29,-0.92,Battery_1,discharge,2.01,18.3,3.67
22,170.03,166.63,-3.4,Battery_1,hold,0.0,18.3,3.67
23,168.23,174.34,6.11,Battery_1,discharge,3.0,10.0,2.0
24,166.17,165.4,-0.77,Battery_1,hold,0.0,10.0,2.0
25,166.03,163.89,-2.14,Battery_1,hold,0.0,10.0,2.0
26,160.21,158.45,-1.76,Battery_1,hold,0.0,10.0,2.0
27,137.19,139.85,2.66,Battery_1,hold,0.0,10.0,2.0
28,113.51,115.34,1.83,Battery_1,charge,3.0,16.8,3.35
29,117.95,120.01,2.06,Battery_1,charge,3.0,23.5,4.7
30,111.55,113.7,2.15,Battery_1,charge,3.0,30.2,6.05
31,94.28,104.99,10.71,Battery_1,charge,3.0,37.0,7.4
32,114.3,112.27,-2.03,Battery_1,charge,3.0,43.8,8.75
33,127.19,124.63,-2.56,Battery_1,hold,0.0,43.8,8.75
34,126.18,122.11,-4.07,Battery_1,hold,0.0,43.8,8.75
35,143.49,146.57,3.08,Battery_1,hold,0.0,43.8,8.75
36,144.26,149.9,5.64,Battery_1,discharge,0.15,43.3,8.67
37,149.92,149.35,-0.57,Battery_1,hold,0.0,43.3,8.67
38,153.67,149.47,-4.2,Battery_1,hold,0.0,43.3,8.67
39,163.69,159.57,-4.12,Battery_1,discharge,3.0,35.0,7.0
40,160.16,163.41,3.25,Battery_1,discharge,3.0,26.7,5.33
41,158.78,162.5,3.72,Battery_1,discharge,3.0,18.3,3.67
42,156.2,158.92,2.72,Battery_1,discharge,3.0,10.0,2.0
43,149.85,146.52,-3.33,Battery_1,hold,0.0,10.0,2.0
44,139.45,140.61,1.16,Battery_1,hold,0.0,10.0,2.0
45,130.08,130.66,0.58,Battery_1,hold,0.0,10.0,2.0
46,126.41,127.5,1.09,Battery_1,hold,0.0,10.0,2.0
47,113.75,118.11,4.36,Battery_1,hold,0.0,10.0,2.0
48,112.79,113.91,1.12,Battery_1,hold,0.0,10.0,2.0
1,111.4,112.92,1.52,Battery_2,charge,5.0,12.2,12.25
2,109.59,104.39,-5.2,Battery_2,charge,5.0,14.5,14.5
